1,0.8267146025765507,0.8157122302469029
2,0.8306455404416132,0.8212358376771997
3,0.8345051518057868,0.8266048957003871
4,0.9099777710337751,0.9243296475301473
5,0.9238870883620431,0.9395788198754258
6,0.7104789353119694,0.6862678324580258
7,0.9357986623881465,0.9487971133044594
8,0.9459548885291726,0.9543110917626355
9,0.8956004679744483,0.9215231834437593
10,0.954582189143494,0.9575884839086799
11,0.961887529355971,0.9595291660121384
12,0.8956004679744483,0.9215236831487189
13,0.8382939209002125,0.8318213397655071
14,0.842012367661658,0.8368872539447842
15,0.8456610458214965,0.8418048572366703
16,0.8492405410160462,0.8465764902442108
17,0.8527514689219066,0.8512046022718756
18,0.8561944734196452,0.8556917388772615
19,0.8595702247888986,0.8600405299076772
20,0.8628794179376738,0.8642536780455914
21,0.5882474385901524,0.5567209469215777
22,0.8661227706683637,0.868333947881279
23,0.8693010219827273,0.8722841555257815
24,0.8956004679744483,0.9215236831488718
25,0.8724149304278224,0.8761071587724695
26,0.8754652724846402,0.8798058478111277
27,0.8956004679744483,0.9215236831488718
28,0.2789206778315271,0.247601462905013
29,0.2976345207347447,0.2687211367160966
30,0.3170519130869037,0.2908341205822642
31,0.3371280717476873,0.3138561815879579
32,0.3578094761891921,0.3376835890465
33,0.3790341623915426,0.362194287900806
34,0.4007322481219561,0.3872499017917804
35,0.4228266899292759,0.412698529289059
36,0.4452342613265754,0.4383782338947494
37,0.4678667304400072,0.4641210692563087
38,0.7450437081711642,0.7356675049431406
39,0.5882474385901524,0.5577507892983129
40,0.5882474385901524,0.5587799716594978
41,0.5011994611232897,0.4622199266713687
42,0.2944966041081212,0.2412594532733984
43,0.3178651514169357,0.2689533811820481
44,0.3421886647967504,0.2984163891758043
45,0.5163289083223909,0.1976980654227827
46,0.5588805897937441,0.5323512583906024
47,0.6150150131270737,0.5999793248364467
48,0.5446928417733696,0.3659080659216049
49,0.7450437081711642,0.7356675049431406
50,0.5727697336400182,0.5608219825753021
51,0.60038545463183,0.7167880166588966
